video,file,label,original,frame,fold
gnslnjrgnx,20_0.png,1,qarqtkvgby,20,0
slvtfdxsmd,260_0.png,1,rktrpsdlci,260,0
myszscymzv,210_0.png,1,lnjkpdviqb,210,0
hicjuubiau,40_0.png,0,hicjuubiau,40,0
hqcrauawma,90_0.png,1,ybbrkacebd,90,0
xjidmljhxe,90_0.png,1,exseruhiuk,90,0
cemftmsxis,240_0.png,1,jawgcggquk,240,0
uipygodqdq,210_0.png,1,dpevefkefv,210,0
bqamrsyvnf,30_0.png,1,jytrvwlewz,30,0
xnkktewjmu,110_0.png,1,lnhkjhyhvw,110,0
msfssnmldu,60_0.png,1,pqdeutauqc,60,0
veynowrrav,140_0.png,1,vpmyeepbep,140,0
kfnrvxndoj,270_0.png,1,fsaronfupy,270,0
lwjrmxvvag,0_0.png,1,prdrkaxeob,0,0
oaruliortd,40_0.png,1,qarqtkvgby,40,0
mcbubknuyd,20_0.png,1,uprwuohbwx,20,0
demuhxssgl,290_0.png,1,uqtqhiqymz,290,0
zpilavstvx,180_0.png,1,hivnldfvyl,180,0
jtpupxzgoa,60_0.png,1,lzbmwwejxb,60,0
wgddfhuvoq,250_0.png,1,lnhkjhyhvw,250,0
doniqevxeg,10_0.png,0,doniqevxeg,10,0
mqmgqlbzct,150_0.png,1,jawgcggquk,150,0
embmaestpq,170_0.png,1,jytrvwlewz,170,0
ybnucgidtu,20_0.png,0,ybnucgidtu,20,0
gcdtglsoqj,150_0.png,0,gcdtglsoqj,150,0
vrgubwmtyo,190_0.png,1,gnmmhlbzge,190,0
tamvgvhhbr,260_0.png,1,ljuuovfkgi,260,0
lokzwdldxp,30_0.png,0,lokzwdldxp,30,0
snlyjbnpgw,40_0.png,1,wfzjxzhdkj,40,0
veynowrrav,60_0.png,1,vpmyeepbep,60,0
hasjjkoygr,240_0.png,1,fopjiyxiqd,240,0
hurcutcxpb,110_0.png,1,fopjiyxiqd,110,0
gecrjewspu,50_0.png,1,didzujjhtg,50,0
rxpwfcsqum,50_0.png,1,jytrvwlewz,50,0
xtevltafix,200_0.png,1,didzujjhtg,200,0
ljxpqhvydy,30_0.png,1,wfzjxzhdkj,30,0
asxhhsants,90_0.png,1,psjfwjzrrh,90,0
koxwykmawn,90_0.png,1,syxobtuucp,90,0
miiocrddnj,230_0.png,1,lokzwdldxp,230,0
aimzesksew,190_0.png,1,exseruhiuk,190,0
faktmhmtpb,130_0.png,1,rktrpsdlci,130,0
hvqfhieetb,60_0.png,1,jawgcggquk,60,0
rnxnytbudq,230_0.png,1,vtunvalyji,230,0
iugnysiwao,140_0.png,1,yxvmusxvcz,140,0
jmkjrabiak,40_0.png,1,srfefmyjvt,40,0
hsosrxlnzk,280_0.png,1,yljecirelf,280,0
omrtielsni,50_0.png,1,fsaronfupy,50,0
qodykiwotk,290_0.png,1,prmwoaeeng,290,0
ajeegjgyzk,130_0.png,1,ljuuovfkgi,130,0
ncqjcvgayx,10_0.png,1,fsaronfupy,10,0
vhpjdjspre,140_0.png,1,hplxtssgnz,140,0
owxbbpjpch,240_0.png,1,wynotylpnm,240,0
mphsgertmm,100_0.png,1,psjfwjzrrh,100,0
mywukrvlwr,270_0.png,1,gnmmhlbzge,270,0
xcruhaccxc,180_0.png,0,xcruhaccxc,180,0
gcphojsohr,140_0.png,1,fsaronfupy,140,0
tjqjumumjm,80_0.png,1,xugmhbetrw,80,0
acryukkddn,100_0.png,1,fsaronfupy,100,0
bqamrsyvnf,60_0.png,1,jytrvwlewz,60,0
dghhdvdzrb,140_0.png,1,vmxfwxgdei,140,0
lrjxcwrzls,50_0.png,1,prmwoaeeng,50,0
ambabjrwbt,70_0.png,1,xjzkfqddyk,70,0
jphmkhpoeb,130_0.png,1,fdpisghkmd,130,0
nyknlonjxq,0_0.png,1,heiyoojifp,0,0
tqmmvmxqpn,80_0.png,1,xchzardbfa,80,0
inzrlbgtul,20_0.png,1,nrnklcxdzq,20,0
nzeqbdtlla,150_0.png,1,sttnfyptum,150,0
jdkvgcjxje,270_0.png,1,jawgcggquk,270,0
urvzpbswoh,200_0.png,1,rnpefxwptv,200,0
uprwuohbwx,260_0.png,0,uprwuohbwx,260,0
axfhbpkdlc,110_0.png,1,lzbmwwejxb,110,0
clpvgmopjx,160_0.png,1,lnhkjhyhvw,160,0
snjzgkxvym,270_0.png,1,rmufsuogzn,270,0
tdspbqidzz,270_0.png,1,jzupayeuln,270,0
drmtvuyoam,80_0.png,1,heiyoojifp,80,0
ygsffqgqcg,60_0.png,1,hivnldfvyl,60,0
nbypuhsjwp,120_0.png,1,eppyqpgewp,120,0
yiabajckla,160_0.png,1,fopjiyxiqd,160,0
ambabjrwbt,100_0.png,1,xjzkfqddyk,100,0
utxbqyxdwo,120_0.png,1,vtunvalyji,120,0
jdfaxqtpjk,220_0.png,1,kqlvggiqee,220,0
apedduehoy,120_0.png,0,apedduehoy,120,0
qjvjkojjkl,100_1.png,1,jvtjxreizj,100,0
xugmhbetrw,170_0.png,0,xugmhbetrw,170,0
twntheorhj,240_0.png,1,vtunvalyji,240,0
ezzfdnllnp,40_0.png,1,aayrffkzxn,40,0
ykbhmueovi,200_0.png,1,prmwoaeeng,200,0
lbjyragfls,250_0.png,1,rmufsuogzn,250,0
cqtxrekabh,90_0.png,1,fnslimfagb,90,0
eurhttghny,50_0.png,1,ddtbarpcgo,50,0
ykbhmueovi,90_0.png,1,prmwoaeeng,90,0
lnhkjhyhvw,20_0.png,0,lnhkjhyhvw,20,0
jkqivqkrnc,160_0.png,1,uprwuohbwx,160,0
ihrjvevuce,10_0.png,1,srfefmyjvt,10,0
ptgpqdnxtd,170_0.png,1,hplxtssgnz,170,0
nimfdfkezw,260_0.png,1,hplxtssgnz,260,0
jinomojicv,70_0.png,1,eppyqpgewp,70,0
lifgmjcybk,130_0.png,1,xdezcezszc,130,0
tkvhbpjuvd,80_0.png,1,vpmyeepbep,80,0
hsxrmrcaqh,70_0.png,1,upmgtackuf,70,0
ivdlxktqvk,140_0.png,1,vtunvalyji,140,0
vuvkhebmuz,270_0.png,1,aayrffkzxn,270,0
hvlqewtbbf,140_0.png,1,rmufsuogzn,140,0
qsyahidemw,90_0.png,1,fsaronfupy,90,0
wsakxxhoae,70_0.png,1,gvasarkpfh,70,0
bbnesewcot,190_0.png,1,aayrffkzxn,190,0
cfyayetydv,170_0.png,1,dxfdovivlw,170,0
zpbggelffo,210_0.png,1,eppyqpgewp,210,0
alhqaurncj,150_0.png,1,dxfdovivlw,150,0
wkdnagybtb,10_0.png,1,jytrvwlewz,10,0
lwtgwggkpb,100_0.png,1,ybbrkacebd,100,0
wkczijuamz,90_0.png,1,jytrvwlewz,90,0
irlgidcrvj,90_0.png,1,rktrpsdlci,90,0
vtsbizlvxg,280_0.png,1,xugmhbetrw,280,0
ejhhdlzpjg,30_0.png,1,nweufafotd,30,0
vxuhkqqaqv,180_0.png,1,wynotylpnm,180,0
pcegaugmyi,90_0.png,1,qarqtkvgby,90,0
smxqivzwed,240_0.png,1,ybnucgidtu,240,0
vsmadeuczx,260_0.png,1,qarqtkvgby,260,0
kiswvzlayw,220_0.png,1,qyqufaskjs,220,0
yptchajnvb,100_0.png,1,xcruhaccxc,100,0
gwzfugbidx,80_0.png,1,nweufafotd,80,0
myszscymzv,220_0.png,1,lnjkpdviqb,220,0
oolnekhvhx,80_0.png,1,fnslimfagb,80,0
xfmcdyaipa,10_0.png,1,yxvmusxvcz,10,0
dilfhyevdv,260_0.png,1,nhsijqpoda,260,0
ngnoguzzkd,260_0.png,1,fdpisghkmd,260,0
xewwsdhdro,290_0.png,1,qarqtkvgby,290,0
xpxrjwwibn,120_0.png,1,jytrvwlewz,120,0
tnwavwcrmn,120_0.png,1,ucthmsajay,120,0
vuvkhebmuz,70_0.png,1,aayrffkzxn,70,0
mrovsdlffg,160_0.png,1,qyqufaskjs,160,0
xugmhbetrw,90_0.png,0,xugmhbetrw,90,0
xewwsdhdro,130_0.png,1,qarqtkvgby,130,0
ejhhdlzpjg,190_0.png,1,nweufafotd,190,0
sijzcbwppo,60_0.png,1,onbgbghesu,60,0
gnlvnyrpfq,250_0.png,1,fsaronfupy,250,0
nslhmkeicc,220_0.png,1,qarqtkvgby,220,0
ygsffqgqcg,190_0.png,1,hivnldfvyl,190,0
rxwqoruisz,290_0.png,1,sttnfyptum,290,0
dxdzrfikon,20_0.png,1,fopjiyxiqd,20,0
ojsxxkalat,100_0.png,1,vtunvalyji,100,0
kezvvweubg,230_0.png,1,xjzkfqddyk,230,0
mvnahpueuk,240_0.png,1,ddtbarpcgo,240,0
qhmkklxqlw,40_0.png,1,jytrvwlewz,40,0
toewhlbcgt,250_0.png,1,yxvmusxvcz,250,0
hasjjkoygr,160_0.png,1,fopjiyxiqd,160,0
augwyjvlqa,110_0.png,1,hicjuubiau,110,0
wirblaouzv,30_0.png,1,eiwtggvtfp,30,0
msfhpjlxya,20_0.png,1,qyqufaskjs,20,0
yuephcvqzq,290_0.png,1,knxltsvzyu,290,0
skewcclbhg,220_0.png,1,wynotylpnm,220,0
xnztznqlis,100_0.png,1,gnmmhlbzge,100,0
nhsqkozagd,240_0.png,1,hivnldfvyl,240,0
qwvxbksoeo,210_0.png,1,wynotylpnm,210,0
nlurbvsozt,110_0.png,1,nrnklcxdzq,110,0
hdgfgvcoqk,270_0.png,1,prdrkaxeob,270,0
nslhmkeicc,230_0.png,1,qarqtkvgby,230,0
yqlojrwakg,120_0.png,1,xkfliqnmwt,120,0
bpguesjrfa,220_0.png,1,wynotylpnm,220,0
srfefmyjvt,100_0.png,0,srfefmyjvt,100,0
mszblrdprw,10_0.png,1,yexeazbqig,10,0
jhczqfefgw,90_0.png,1,uqtqhiqymz,90,0
enhiqdvfpu,270_0.png,1,hivnldfvyl,270,0
sbgajsyted,120_0.png,1,rmufsuogzn,120,0
tvjlounpor,180_0.png,1,hivnldfvyl,180,0
ueobjeflda,290_0.png,1,dhjnjkzuhq,290,0
onknhowfqb,250_0.png,1,exxqlfpnbz,250,0
omfsuzvgxn,260_0.png,1,prdrkaxeob,260,0
culaevxduf,50_0.png,1,srfefmyjvt,50,0
zzlsynxeff,70_0.png,1,fnslimfagb,70,0
jkfoehpdnd,100_0.png,1,hicjuubiau,100,0
lwjrmxvvag,180_0.png,1,prdrkaxeob,180,0
khfyqlxazq,180_0.png,1,nweufafotd,180,0
zmjszxzxpz,120_0.png,1,rktrpsdlci,120,0
uaspniazcl,210_0.png,1,jawgcggquk,210,0
zbmsvslybw,250_0.png,1,khtwrijuqn,250,0
mfnsxrdygp,100_0.png,1,kqlvggiqee,100,0
rfcgheaqwm,180_0.png,1,eppyqpgewp,180,0
gilzdnbpep,180_0.png,1,prdrkaxeob,180,0
djgbahezbh,200_0.png,1,aayrffkzxn,200,0
jhczqfefgw,110_0.png,1,uqtqhiqymz,110,0
xbokoalmlv,20_0.png,1,uprwuohbwx,20,0
pelmgfqkmh,50_0.png,1,yxvmusxvcz,50,0
ahhdprhoww,70_0.png,1,fdpisghkmd,70,0
bwsytelwkm,130_0.png,1,fsaronfupy,130,0
xiaykkootc,70_0.png,1,yxvmusxvcz,70,0
aaqaifqrwn,150_0.png,1,xugmhbetrw,150,0
wfbqqomqmm,130_0.png,1,uqtqhiqymz,130,0
ljkjnwrzxv,100_0.png,1,exxqlfpnbz,100,0
gfncmhgdio,250_0.png,1,nweufafotd,250,0
aegvtnwqoe,290_0.png,1,ybnucgidtu,290,0
tuykyajhbr,220_0.png,1,yexeazbqig,220,0
zvuidmemcp,70_0.png,1,wynotylpnm,70,0
gyrdgpiygb,70_0.png,1,fufcmupzen,70,0
gmaghrdamw,210_0.png,1,nrnklcxdzq,210,0
qcnsahyrvi,190_0.png,1,doniqevxeg,190,0
cyifdylbln,240_0.png,1,fufcmupzen,240,0
kxhwssipyi,170_0.png,1,sttnfyptum,170,0
itfsvvmslp,30_0.png,1,fdpisghkmd,30,0
nwtdlrhqtf,260_0.png,1,sylnrepacf,260,0
snjzgkxvym,240_0.png,1,rmufsuogzn,240,0
vtlxnjhdvs,280_0.png,1,jytrvwlewz,280,0
twxfrcqxfu,0_0.png,1,sttnfyptum,0,0
rptqbxpesg,90_0.png,1,uqtqhiqymz,90,0
xlhxkekacj,200_0.png,1,fopjiyxiqd,200,0
hwcnsgqzld,280_0.png,1,psjfwjzrrh,280,0
iagkfqsiqf,210_0.png,1,fsaronfupy,210,0
xfgdnsbnto,100_0.png,1,xugmhbetrw,100,0
kdycxkmnnw,160_0.png,1,yljecirelf,160,0
gcdtglsoqj,250_1.png,0,gcdtglsoqj,250,0
horutnradk,280_0.png,1,uprwuohbwx,280,0
wiqnwcizhc,120_0.png,1,lokzwdldxp,120,0
nzuvtbkmye,100_1.png,1,sylnrepacf,100,0
mfkzoapcqm,200_0.png,1,syxobtuucp,200,0
eefzpdrrji,270_0.png,1,exxqlfpnbz,270,0
ybnucgidtu,120_0.png,0,ybnucgidtu,120,0
amluexcfvi,130_0.png,1,uprwuohbwx,130,0
qloyrbpobv,180_0.png,1,vpmyeepbep,180,0
brihlutndc,40_0.png,1,qarqtkvgby,40,0
scxgpnknil,0_0.png,1,yxvmusxvcz,0,0
nadprinqny,120_0.png,1,doniqevxeg,120,0
augwyjvlqa,40_0.png,1,hicjuubiau,40,0
zvsivkdkak,70_0.png,1,dhjnjkzuhq,70,0
zhkqxjalrq,60_0.png,1,syxobtuucp,60,0
uipygodqdq,10_0.png,1,dpevefkefv,10,0
mcllgspbtl,40_0.png,1,nrnklcxdzq,40,0
alpkghdgrv,0_0.png,1,wynotylpnm,0,0
xpxrjwwibn,40_0.png,1,jytrvwlewz,40,0
yvvrvvkhob,40_0.png,1,qarqtkvgby,40,0
pvevprrtnu,50_0.png,1,vtunvalyji,50,0
cyhxxnezbo,160_0.png,1,srfefmyjvt,160,0
jeosukfzow,130_0.png,1,apvzjkvnwn,130,0
qsyahidemw,120_0.png,1,fsaronfupy,120,0
fxuxxtryjn,50_0.png,1,uprwuohbwx,50,0
yrdqoqggkh,10_0.png,1,fdpisghkmd,10,0
rfeagdwnnn,140_0.png,1,fzvpbrzssi,140,0
udjqbuaqch,210_0.png,1,jawgcggquk,210,0
xssuxipwtu,140_0.png,1,rktrpsdlci,140,0
wnlubukrki,70_0.png,1,uprwuohbwx,70,0
dxrqdhegop,100_0.png,1,ddtbarpcgo,100,0
vmwcynlwee,130_0.png,1,uqtqhiqymz,130,0
rmplscucbt,130_0.png,1,fnslimfagb,130,0
mcjvcndrey,260_0.png,1,fopjiyxiqd,260,0
sfjtewgmuy,180_0.png,1,nweufafotd,180,0
irlgidcrvj,150_0.png,1,rktrpsdlci,150,0
dxdzrfikon,250_0.png,1,fopjiyxiqd,250,0
lkdqvgrmzh,230_0.png,1,jawgcggquk,230,0
gcnhqdxwqd,80_0.png,1,yxvmusxvcz,80,0
wkczijuamz,80_0.png,1,jytrvwlewz,80,0
hhyxweyjlt,250_0.png,1,heiyoojifp,250,0
gxonqiyzpk,240_0.png,1,prdrkaxeob,240,0
tafsqvrhuv,60_0.png,1,knxltsvzyu,60,0
jccvzepxjn,30_0.png,1,vmxfwxgdei,30,0
kdiokpezzi,160_0.png,1,jytrvwlewz,160,0
muksyyltmg,100_0.png,1,fopjiyxiqd,100,0
slkqbehdcq,140_0.png,1,xjzkfqddyk,140,0
syxobtuucp,60_0.png,0,syxobtuucp,60,0
culaevxduf,190_0.png,1,srfefmyjvt,190,0
jjguwagxur,40_0.png,1,jytrvwlewz,40,0
aaqaifqrwn,250_0.png,1,xugmhbetrw,250,0
alnkzqihau,180_0.png,1,wfzjxzhdkj,180,0
pgzduygsyr,240_0.png,1,eppyqpgewp,240,0
uozecebzki,40_0.png,1,fnslimfagb,40,0
qydhcvvjys,290_0.png,1,ucthmsajay,290,0
rmplscucbt,150_0.png,1,fnslimfagb,150,0
enqxsifggs,40_0.png,1,yxvmusxvcz,40,0
ygknkubeyb,50_0.png,1,nweufafotd,50,0
jppzzcldui,150_0.png,1,hivnldfvyl,150,0
srfefmyjvt,70_0.png,0,srfefmyjvt,70,0
pdouadxxba,10_0.png,1,prmwoaeeng,10,0
nzuvtbkmye,170_1.png,1,sylnrepacf,170,0
sfbnrbvbpn,30_0.png,1,wynotylpnm,30,0
lbapaexcrc,10_0.png,1,uprwuohbwx,10,0
eppmwpntfi,260_0.png,1,dxfdovivlw,260,0
lgqlkfrnuc,280_0.png,1,fnslimfagb,280,0
queqdqiqwj,270_0.png,1,uprwuohbwx,270,0
prcndkhjfm,90_0.png,1,kqlvggiqee,90,0
ldtgofdaqg,70_0.png,0,ldtgofdaqg,70,0
xykfexpxnv,230_0.png,1,rktrpsdlci,230,0
yzrngdribf,240_0.png,1,xdezcezszc,240,0
dypesfpwyi,220_0.png,1,ybnucgidtu,220,0
xnztznqlis,30_0.png,1,gnmmhlbzge,30,0
yminuwlmoh,270_0.png,1,uprwuohbwx,270,0
dyjklprkoc,20_0.png,1,psjfwjzrrh,20,0
kkemhrscxz,180_0.png,1,rnpefxwptv,180,0
poxhzrfhha,90_0.png,1,rnpefxwptv,90,0
ybefzibreb,170_0.png,1,fdpisghkmd,170,0
erbfxwbqic,220_0.png,1,fopjiyxiqd,220,0
pthbuiuswl,10_0.png,1,exseruhiuk,10,0
iftluclqfd,290_0.png,1,gvasarkpfh,290,0
whdwipuosf,90_0.png,1,prdrkaxeob,90,0
iwswulwtjp,270_0.png,1,ddtbarpcgo,270,0
vjzhumqpwi,0_0.png,1,fsaronfupy,0,0
omfsuzvgxn,10_0.png,1,prdrkaxeob,10,0
vokrpfjpeb,90_0.png,0,vokrpfjpeb,90,0
rmuxlgsedw,70_0.png,0,rmuxlgsedw,70,0
xvzjzkrmlm,30_0.png,1,wynotylpnm,30,0
gczieafvpe,220_0.png,1,apvzjkvnwn,220,0
kmhiqddyhh,160_0.png,1,yxvmusxvcz,160,0
pfvbpqjaxg,210_0.png,1,wcqvzujamg,210,0
uxchsxvvme,290_0.png,1,nhsijqpoda,290,0
fbgfjwjrzl,130_0.png,1,heiyoojifp,130,0
nsccdwwlsc,230_0.png,1,qarqtkvgby,230,0
jzupayeuln,100_0.png,0,jzupayeuln,100,0
lcndemqsox,50_0.png,1,rktrpsdlci,50,0
xtcbnasaew,110_0.png,1,jzupayeuln,110,0
uwzlafwdra,40_0.png,1,vtunvalyji,40,0
tkcuhfhdzs,10_0.png,1,dxfdovivlw,10,0
rfcgheaqwm,80_0.png,1,eppyqpgewp,80,0
lbapaexcrc,190_0.png,1,uprwuohbwx,190,0
fdzrcjpewd,150_0.png,1,hivnldfvyl,150,0
uhgxwxlait,180_0.png,1,wcqvzujamg,180,0
skrpivsmry,130_0.png,1,yxvmusxvcz,130,0
uuexerjsmk,10_0.png,1,jawgcggquk,10,0
wxhaqrvsif,160_0.png,1,aayrffkzxn,160,0
szulggywzw,170_0.png,1,exseruhiuk,170,0
apmzxocjio,290_0.png,1,aayrffkzxn,290,0
nxnelrhins,70_0.png,1,kqlvggiqee,70,0
rqlpmeyhqh,110_0.png,1,vpmyeepbep,110,0
xiaykkootc,20_0.png,1,yxvmusxvcz,20,0
auquqlmsts,20_0.png,1,fopjiyxiqd,20,0
aejvkfbtxs,170_0.png,1,eppyqpgewp,170,0
hplxtssgnz,120_0.png,0,hplxtssgnz,120,0
vhpjdjspre,100_0.png,1,hplxtssgnz,100,0
dzpokpqpxr,250_0.png,1,kqlvggiqee,250,0
pzqxrczvxb,160_0.png,1,xjzkfqddyk,160,0
mmhrkzptld,240_0.png,1,jytrvwlewz,240,0
tvjlounpor,170_0.png,1,hivnldfvyl,170,0
qusnfjluuh,90_0.png,1,qarqtkvgby,90,0
ujsihxqppu,170_0.png,1,xkfliqnmwt,170,0
brpkkgdggv,120_0.png,1,uprwuohbwx,120,0
nwypeqqonh,50_0.png,1,prdrkaxeob,50,0
yotgejovqt,120_0.png,1,uprwuohbwx,120,0
qjvjkojjkl,110_1.png,1,jvtjxreizj,110,0
scxgpnknil,60_0.png,1,yxvmusxvcz,60,0
yimqkeekjm,130_0.png,1,fopjiyxiqd,130,0
pkkvvhnrla,200_0.png,1,xjzkfqddyk,200,0
wyqdbqmbjk,40_0.png,1,fzvpbrzssi,40,0
xssuxipwtu,230_0.png,1,rktrpsdlci,230,0
ytoghswfjl,90_0.png,1,apedduehoy,90,0
wxhaqrvsif,100_0.png,1,aayrffkzxn,100,0
qypedtpatd,180_0.png,1,wynotylpnm,180,0
dibwmyrpql,0_0.png,1,prdrkaxeob,0,0
nsifmpyfnq,60_0.png,1,psjfwjzrrh,60,0
lbsltufgrh,270_0.png,1,prdrkaxeob,270,0
hrbkraauwx,170_0.png,1,nhsijqpoda,170,0
fuiglusbnl,150_0.png,1,rktrpsdlci,150,0
yrdqoqggkh,160_0.png,1,fdpisghkmd,160,0
tjqjumumjm,160_0.png,1,xugmhbetrw,160,0
tynejafvov,0_0.png,1,dhjnjkzuhq,0,0
vrgubwmtyo,280_0.png,1,gnmmhlbzge,280,0
wmooshykkb,60_0.png,1,ucthmsajay,60,0
huznbaakma,260_0.png,1,rktrpsdlci,260,0
iugnysiwao,90_0.png,1,yxvmusxvcz,90,0
dcwnkxrsgg,150_0.png,1,lzbmwwejxb,150,0
ealulizawd,140_0.png,1,psjfwjzrrh,140,0
hzmppzxsuy,20_0.png,1,xmkwsnuzyq,20,0
drlkcilgmc,220_0.png,1,srfefmyjvt,220,0
lclrhuuwnj,110_0.png,1,fgobmbcami,110,0
ushjtzfvyn,190_0.png,1,dpevefkefv,190,0
ljuuovfkgi,30_0.png,0,ljuuovfkgi,30,0
romzqwhhlb,80_0.png,1,syxobtuucp,80,0
wnlubukrki,280_0.png,1,uprwuohbwx,280,0
pepaibwxnd,120_0.png,1,qarqtkvgby,120,0
vpwnqqtgdd,150_0.png,1,hsbwhlolsn,150,0
cbzxykepbl,100_0.png,1,fnslimfagb,100,0
scpglaliyh,240_0.png,1,qyqufaskjs,240,0
iwswulwtjp,160_0.png,1,ddtbarpcgo,160,0
jxlhrgwjdt,10_0.png,1,fdpisghkmd,10,0
lobxktzhbg,270_0.png,1,dhjnjkzuhq,270,0
jrgfabamaa,220_0.png,1,psjfwjzrrh,220,0
xwlwgvujnz,90_0.png,1,kqlvggiqee,90,0
qloyrbpobv,120_0.png,1,vpmyeepbep,120,0
poxhzrfhha,70_0.png,1,rnpefxwptv,70,0
ppmvktsmkc,150_0.png,1,fufcmupzen,150,0
yptchajnvb,0_0.png,1,xcruhaccxc,0,0
vyxgqftjfs,220_0.png,1,doniqevxeg,220,0
inwiunnxmr,80_0.png,1,fsaronfupy,80,0
yfzulfwjue,40_0.png,1,qyqufaskjs,40,0
sijzcbwppo,120_0.png,1,onbgbghesu,120,0
cbzxykepbl,120_0.png,1,fnslimfagb,120,0
qwvxbksoeo,40_0.png,1,wynotylpnm,40,0
qdfoiguwaf,10_0.png,1,hivnldfvyl,10,0
xzqgptotdo,0_0.png,1,fopjiyxiqd,0,0
vecdesnjqd,270_0.png,1,gnmmhlbzge,270,0
hvqfhieetb,80_0.png,1,jawgcggquk,80,0
eckloytegm,270_0.png,1,xjzkfqddyk,270,0
vsxuvpwqmm,160_0.png,1,syxobtuucp,160,0
louyyobufp,190_0.png,1,uprwuohbwx,190,0
nxnelrhins,130_0.png,1,kqlvggiqee,130,0
oyqgwjdwaj,110_0.png,1,fopjiyxiqd,110,0
mcbubknuyd,0_0.png,1,uprwuohbwx,0,0
poxhzrfhha,120_0.png,1,rnpefxwptv,120,0
ygmobxlwoi,150_0.png,1,nrnklcxdzq,150,0
eppyqpgewp,180_0.png,0,eppyqpgewp,180,0
exxqlfpnbz,190_0.png,0,exxqlfpnbz,190,0
sphirandia,170_0.png,1,jawgcggquk,170,0
cwqycdjevy,20_0.png,1,uprwuohbwx,20,0
nweufafotd,30_0.png,0,nweufafotd,30,0
dfcoyuhhex,30_0.png,1,qyqufaskjs,30,0
mcbubknuyd,160_0.png,1,uprwuohbwx,160,0
skewcclbhg,110_0.png,1,wynotylpnm,110,0
fydhhlvjsj,210_0.png,1,rnpefxwptv,210,0
cemftmsxis,20_0.png,1,jawgcggquk,20,0
gjiziopvis,10_0.png,1,ucthmsajay,10,0
axbvoepbdc,60_0.png,1,apvzjkvnwn,60,0
edqhdckynd,90_0.png,1,lsmnqsnqld,90,0
aoydktojny,250_0.png,1,xkfliqnmwt,250,0
ywzumxqcsf,210_0.png,1,qarqtkvgby,210,0
zjcpgizmgd,180_0.png,1,pqdeutauqc,180,0
ysqbnccstr,240_0.png,1,lzbmwwejxb,240,0
qhsehzgxqj,50_0.png,1,xmkwsnuzyq,50,0
cqomufbzpp,260_0.png,1,lzbmwwejxb,260,0
xexmngtcha,60_0.png,1,wclvkepakb,60,0
ezzfdnllnp,240_0.png,1,aayrffkzxn,240,0
jytrvwlewz,270_0.png,0,jytrvwlewz,270,0
vauwynfqoz,60_0.png,1,gnmmhlbzge,60,0
zwsbdiyrpg,230_0.png,1,rktrpsdlci,230,0
lbfqksftuo,100_0.png,1,exseruhiuk,100,0
gzkggvloao,110_0.png,1,jawgcggquk,110,0
pglroykzea,70_0.png,1,uqtqhiqymz,70,0
sglzgdcjkb,170_0.png,1,vokrpfjpeb,170,0
jmhqbsgzrg,0_0.png,1,qyqufaskjs,0,0
wwvykizoms,210_0.png,1,sttnfyptum,210,0
zvuidmemcp,240_0.png,1,wynotylpnm,240,0
qjsroipniu,160_0.png,1,apvzjkvnwn,160,0
romzqwhhlb,220_0.png,1,syxobtuucp,220,0
swsaoktwgi,140_0.png,1,prmwoaeeng,140,0
jqypqwufdv,280_0.png,1,qyqufaskjs,280,0
gtinxlhder,280_0.png,1,qarqtkvgby,280,0
jgdzqmqalr,150_0.png,1,ngvcqxjhyb,150,0
izjvqhjokl,40_0.png,1,xjzkfqddyk,40,0
fsdrwikhge,190_0.png,1,fsaronfupy,190,0
ndrnxgzlmn,290_0.png,1,knxltsvzyu,290,0
ezzfdnllnp,150_0.png,1,aayrffkzxn,150,0
bwsytelwkm,50_0.png,1,fsaronfupy,50,0
voudmumlov,70_0.png,1,fnslimfagb,70,0
nqrcttpsme,80_0.png,1,fufcmupzen,80,0
gwzfugbidx,50_0.png,1,nweufafotd,50,0
qnghrfvbgb,190_0.png,1,jytrvwlewz,190,0
oxthhmwxnz,250_0.png,1,fdpisghkmd,250,0
fgobmbcami,10_1.png,0,fgobmbcami,10,0
pqdeutauqc,110_0.png,0,pqdeutauqc,110,0
gldlvkplzy,240_0.png,1,gnmmhlbzge,240,0
coujjnypba,240_0.png,1,dxfdovivlw,240,0
ngnoguzzkd,290_0.png,1,fdpisghkmd,290,0
jtpupxzgoa,0_0.png,1,lzbmwwejxb,0,0
ueobjeflda,50_0.png,1,dhjnjkzuhq,50,0
euzlhrwolz,70_0.png,1,aayrffkzxn,70,0
yqlojrwakg,90_0.png,1,xkfliqnmwt,90,0
fgbopxbkam,250_0.png,1,uprwuohbwx,250,0
wsxxdlhnhh,110_0.png,1,xmkwsnuzyq,110,0
furvgnwfln,240_0.png,1,psjfwjzrrh,240,0
wyctddnyko,10_0.png,1,sttnfyptum,10,0
gmonvwaujc,190_0.png,1,hivnldfvyl,190,0
hdytjaiglk,10_0.png,1,fnslimfagb,10,0
avoqheikrk,0_0.png,1,hivnldfvyl,0,0
hrbkraauwx,270_0.png,1,nhsijqpoda,270,0
tvhjcfnqtg,270_0.png,1,fdpisghkmd,270,0
fsiunpwpqx,130_0.png,1,xchzardbfa,130,0
lwtgwggkpb,130_0.png,1,ybbrkacebd,130,0
qweikxnvyq,290_0.png,1,fdpisghkmd,290,0
hsvbimzuza,240_0.png,1,aayrffkzxn,240,0
juzjntqofi,110_0.png,1,nhsijqpoda,110,0
